age,name,selling_price,km_driven,transmission,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,owner_encoded,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol
5,500000.0,650000,20000,0,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,800000,30600,0,0,1,0,0.0,0,0,0,0,1
4,473912.54207436397,802000,5000,1,0,1,0,0.0,0,0,0,0,1
9,473912.54207436397,2300000,35000,0,0,1,0,2.0,0,1,0,0,0
8,473912.54207436397,430000,35000,1,0,1,0,0.0,0,1,0,0,0
7,487500.0,650000,23000,1,0,1,0,0.0,0,0,0,0,1
20,120000.0,170000,120000,1,0,1,0,0.0,0,1,0,0,0
13,635000.0,450000,235000,0,0,1,0,0.0,0,1,0,0,0
11,239016.93617021278,250000,87000,1,0,1,0,0.0,0,0,0,0,1
10,473912.54207436397,550000,72000,1,0,1,0,1.0,0,0,0,0,1
11,1800000.0,2000000,64000,0,0,1,0,1.0,0,1,0,0,0
17,85000.0,140000,100000,1,0,1,0,1.0,0,0,0,0,1
12,187599.8,155000,12000,1,0,1,0,0.0,0,0,0,0,1
14,176666.66666666666,120000,67000,1,0,1,0,2.0,0,0,0,0,1
12,473912.54207436397,287000,70000,1,0,1,0,0.0,0,1,0,0,0
8,720000.0,675000,60000,1,0,1,0,0.0,0,1,0,0,0
13,178333.33333333334,235000,74500,1,0,1,0,1.0,0,0,0,0,1
13,400000.0,300000,118700,1,0,1,0,1.0,0,1,0,0,0
9,473912.54207436397,434999,40000,0,0,1,0,1.0,0,0,0,0,1
20,473912.54207436397,225000,223660,0,0,1,0,2.0,0,1,0,0,0
18,473912.54207436397,160000,140000,1,0,1,0,1.0,0,0,0,0,1
4,473912.54207436397,600000,5000,1,0,1,0,0.0,0,0,0,0,1
8,473912.54207436397,470000,100000,1,0,1,0,1.0,0,1,0,0,0
13,264999.8,300000,100000,1,0,1,0,1.0,0,0,0,0,1
6,558800.0,600000,2000,1,0,1,0,0.0,0,0,0,0,1
4,473912.54207436397,640000,4000,0,0,1,0,0.0,0,0,0,0,1
18,67400.0,50000,120000,1,0,1,0,3.0,0,1,0,0,0
9,565000.0,600000,35000,1,0,1,0,0.0,0,0,0,0,1
10,262500.0,290000,29000,1,0,1,0,0.0,0,0,0,1,0
9,565000.0,600000,30000,1,0,1,0,0.0,0,0,0,0,1
12,165000.0,190000,120000,1,0,1,0,0.0,0,1,0,0,0
16,171666.66666666666,160000,110000,1,0,1,0,2.0,0,0,0,0,1
7,291157.84210526315,325000,15000,1,0,1,0,0.0,0,0,0,0,1
18,262500.0,200000,73756,1,0,1,0,0.0,0,1,0,0,0
6,3000000.0,2800000,40000,0,0,1,0,0.0,0,1,0,0,0
13,127090.90909090909,125000,60000,1,0,1,0,2.0,0,0,0,0,1
16,123333.33333333333,155000,60000,1,0,1,0,3.0,0,0,0,0,1
9,430000.0,550000,90000,1,0,1,0,0.0,0,1,0,0,0
15,100000.0,130000,70000,1,0,1,0,3.0,0,0,0,0,1
22,100263.15789473684,80000,70000,1,0,1,0,1.0,0,0,0,0,1
9,350000.0,500000,80000,1,0,1,0,1.0,0,1,0,0,0
5,473912.54207436397,250000,27000,1,0,1,0,0.0,0,0,0,0,1
12,707400.0,580000,70000,1,0,1,0,0.0,0,1,0,0,0
22,473912.54207436397,60000,50000,1,0,1,0,0.0,0,0,0,0,1
12,455833.1666666667,300000,185000,1,0,1,0,0.0,0,1,0,0,0
10,202692.3076923077,200000,90000,1,0,1,0,1.0,0,1,0,0,0
7,1100000.0,1200000,16400,1,0,1,0,0.0,0,1,0,0,0
9,500000.0,350000,80000,1,0,1,0,1.0,0,1,0,0,0
12,711875.0,600000,80000,1,0,1,0,1.0,0,1,0,0,0
5,473912.54207436397,650000,4000,1,0,1,0,0.0,0,0,0,0,1
16,145000.0,120000,40000,1,0,1,0,0.0,0,0,0,0,1
14,291363.45454545453,180000,120000,1,0,1,0,1.0,0,1,0,0,0
6,1100000.0,950000,41395,0,0,1,0,0.0,0,0,0,0,1
12,260000.0,250999,35000,1,0,1,0,1.0,0,1,0,0,0
15,473912.54207436397,1250000,47000,0,1,0,0,1.0,0,1,0,0,0
11,186599.8,165000,50000,1,0,1,0,0.0,0,0,0,0,1
9,473912.54207436397,700000,48000,1,1,0,0,0.0,0,0,0,0,1
9,693125.0,750000,53000,1,1,0,0,0.0,0,1,0,0,0
6,473912.54207436397,290000,15000,0,1,0,0,0.0,0,0,0,0,1
10,70000.0,45000,7000,1,0,1,0,1.0,0,0,0,0,1
11,450000.0,675000,88000,0,1,0,0,0.0,0,1,0,0,0
9,497000.0,530000,55000,1,1,0,0,0.0,0,1,0,0,0
10,473912.54207436397,1485000,48000,0,1,0,0,0.0,0,1,0,0,0
10,300000.0,325000,71014,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,400000,60000,1,1,0,0,0.0,0,1,0,0,0
7,473912.54207436397,380000,71000,1,1,0,0,0.0,0,1,0,0,0
8,473912.54207436397,750000,45000,0,1,0,0,0.0,0,0,0,0,1
7,345000.0,390000,45000,1,1,0,0,0.0,0,0,0,0,1
5,473912.54207436397,1825000,14000,1,1,0,0,0.0,0,1,0,0,0
5,473912.54207436397,3256000,17000,0,1,0,0,0.0,0,1,0,0,0
9,475000.0,370000,60000,1,1,0,0,0.0,0,1,0,0,0
11,198461.53846153847,210000,80000,1,0,1,0,1.0,0,1,0,0,0
17,473912.54207436397,175000,181000,1,0,1,0,3.0,0,1,0,0,0
12,484615.3076923077,575000,89550,1,0,1,0,1.0,0,1,0,0,0
14,589166.6666666666,320000,90000,1,0,1,0,2.0,0,1,0,0,0
14,312500.0,280000,149500,1,0,1,0,2.0,0,1,0,0,0
11,471000.0,500000,190000,1,0,1,0,1.0,0,1,0,0,0
11,473912.54207436397,380000,83000,1,1,0,0,0.0,0,1,0,0,0
19,80600.0,120000,20000,1,0,1,0,1.0,0,0,0,0,1
6,347200.0,395000,20000,1,0,1,0,0.0,0,0,0,0,1
14,200000.0,360000,160000,1,0,1,0,0.0,0,1,0,0,0
9,523333.3333333333,451000,100000,1,0,1,0,0.0,0,1,0,0,0
14,122545.45454545454,175000,45000,1,0,1,0,1.0,0,0,0,0,1
15,123000.0,170000,44800,1,0,1,0,1.0,0,0,0,0,1
18,109999.75,100000,40000,1,0,1,0,1.0,0,0,0,0,1
10,190000.0,150000,120000,1,0,1,0,2.0,0,0,0,0,1
13,151600.0,149000,10000,1,0,1,0,1.0,0,1,0,0,0
13,97500.0,160000,80000,1,0,1,0,1.0,0,1,0,0,0
10,686875.0,800000,156000,1,0,1,0,0.0,0,1,0,0,0
14,473912.54207436397,819999,120000,1,0,1,0,1.0,0,1,0,0,0
17,80000.0,163000,100000,1,0,1,0,1.0,0,0,0,0,1
23,473912.54207436397,350000,100000,1,0,1,0,1.0,0,1,0,0,0
18,87846.15384615384,75000,100000,1,0,1,0,1.0,0,0,0,0,1
12,123365.82926829268,180000,60000,1,0,1,0,1.0,0,0,0,0,1
7,459999.0,675000,30000,1,0,1,0,0.0,0,1,0,0,0
11,380590.9090909091,400000,170000,1,0,1,0,0.0,0,1,0,0,0
11,348800.0,434999,100000,1,0,1,0,1.0,0,1,0,0,0
18,112500.0,100000,110000,1,0,1,0,1.0,0,0,0,0,1
9,473912.54207436397,419000,170000,1,0,1,0,1.0,0,1,0,0,0
15,78230.76923076923,200000,100000,1,0,1,0,0.0,0,0,0,0,1
10,460000.0,400000,35000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,790000,40000,1,0,1,0,1.0,0,1,0,0,0
9,436000.0,500000,90000,1,0,1,0,1.0,0,1,0,0,0
12,473912.54207436397,275000,120000,1,0,1,0,1.0,0,1,0,0,0
12,321000.0,450000,120000,1,0,1,0,1.0,0,1,0,0,0
8,219166.66666666666,360000,33000,1,1,0,0,0.0,0,0,0,0,1
14,137784.53846153847,210000,25000,1,0,1,0,0.0,0,0,0,0,1
10,208428.2857142857,220000,66000,1,1,0,0,0.0,0,0,0,0,1
15,473912.54207436397,250000,48000,1,0,1,0,0.0,0,0,0,0,1
8,766200.0,990000,146000,1,1,0,0,0.0,0,1,0,0,0
11,345000.0,220000,100000,1,0,1,0,3.0,0,1,0,0,0
12,2000000.0,1800000,50000,0,0,1,0,1.0,0,1,0,0,0
10,682000.0,530000,50000,1,0,1,0,0.0,0,0,0,0,1
8,734285.7142857143,575000,50000,1,0,1,0,0.0,0,1,0,0,0
12,239999.66666666666,400000,99000,1,1,0,0,0.0,0,1,0,0,0
8,530000.0,680000,50000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,1000000,80000,0,0,1,0,0.0,0,1,0,0,0
8,238804.17021276595,260000,45000,1,0,1,0,1.0,0,0,0,0,1
14,110000.0,150000,50000,1,0,1,0,1.0,0,0,0,0,1
16,140092.23076923078,180000,70000,1,0,1,0,2.0,0,0,0,0,1
10,473912.54207436397,346000,37516,1,0,1,0,0.0,0,1,0,0,0
9,332499.0,450000,20000,1,0,1,0,0.0,0,1,0,0,0
5,499000.0,500000,5000,1,0,1,0,0.0,0,0,0,0,1
5,610000.0,700000,8000,1,0,1,0,0.0,0,1,0,0,0
5,238378.63829787233,280000,25880,1,0,1,0,0.0,0,0,0,0,1
5,400000.0,475000,10000,0,0,1,0,0.0,0,0,0,0,1
15,282777.77777777775,300000,50000,1,0,1,0,0.0,0,1,0,0,0
10,211142.7142857143,200999,40000,1,0,1,0,0.0,0,0,0,0,1
15,360000.0,200000,100000,1,0,1,0,2.0,0,1,0,0,0
15,143333.33333333334,210000,80000,1,0,1,0,1.0,0,0,0,0,1
12,473912.54207436397,160000,110000,1,0,1,0,0.0,0,1,0,0,0
15,325000.0,175000,136000,1,0,1,0,1.0,0,1,0,0,0
12,360000.0,320000,80000,1,0,1,0,0.0,0,1,0,0,0
15,125073.14634146342,110000,50000,1,0,1,0,1.0,0,0,0,0,1
16,134550.0,300000,30000,1,0,1,0,0.0,0,0,0,0,1
12,930000.0,700000,10000,1,0,1,0,0.0,0,0,0,0,1
15,473912.54207436397,135000,90000,1,0,1,0,3.0,0,1,0,0,0
9,473912.54207436397,500000,110000,1,0,1,0,0.0,0,1,0,0,0
12,600000.0,550000,120000,1,0,1,0,1.0,0,1,0,0,0
10,972499.5,1050000,90000,1,0,1,0,2.0,0,1,0,0,0
8,688000.0,500000,20000,1,0,1,0,0.0,0,0,0,0,1
13,241555.55555555556,180000,90000,1,0,1,0,1.0,0,1,0,0,0
14,185105.26315789475,170000,50000,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,484999,9000,1,0,1,0,0.0,0,0,0,0,1
13,150000.0,150000,70000,1,0,1,0,1.0,0,0,0,0,1
6,305000.0,380000,25000,1,0,1,0,0.0,0,0,0,0,1
5,520000.0,480000,10000,1,0,1,0,0.0,0,0,0,0,1
13,377799.8,290000,60000,1,0,1,0,1.0,0,1,0,0,0
11,473912.54207436397,350000,70000,1,0,1,0,0.0,0,0,0,0,1
10,241995.6595744681,110000,25000,1,0,1,0,0.0,0,0,0,0,1
21,58000.0,70000,80000,1,0,1,0,2.0,0,0,0,0,1
13,269000.0,300000,70000,0,0,1,0,2.0,0,0,0,0,1
7,215000.0,180000,60000,1,0,1,0,0.0,0,0,0,0,1
4,277999.8,300000,20000,1,0,1,0,0.0,0,0,0,0,1
7,577000.0,509000,60000,1,0,1,0,0.0,0,0,0,0,1
8,700000.0,650000,80000,1,0,1,0,0.0,0,1,0,0,0
9,446962.9259259259,450000,70000,1,0,1,0,2.0,0,1,0,0,0
17,325000.0,210000,100000,1,0,1,0,1.0,0,1,0,0,0
11,451111.1111111111,360000,80000,1,0,1,0,1.0,0,1,0,0,0
13,450000.0,495000,120000,1,0,1,0,1.0,0,1,0,0,0
18,115482.68965517242,105000,100000,1,0,1,0,2.0,0,0,0,0,1
14,236666.66666666666,270000,60000,1,0,1,0,2.0,0,0,0,0,1
14,473912.54207436397,130000,110000,1,0,1,0,0.0,0,0,0,0,1
10,520000.0,700000,90000,1,0,1,0,1.0,0,1,0,0,0
12,445714.28571428574,400000,40000,1,0,1,0,0.0,0,1,0,0,0
15,220000.0,250000,60000,1,0,1,0,1.0,0,0,0,0,1
11,550000.0,325000,94000,1,0,1,0,1.0,0,1,0,0,0
16,126073.14634146342,69000,100000,1,0,1,0,0.0,0,0,0,0,1
6,1433333.3333333333,1380000,25000,1,0,1,0,0.0,0,1,0,0,0
17,110000.0,90000,90000,1,0,1,0,0.0,0,0,0,0,1
8,473912.54207436397,1000000,40000,1,0,1,0,0.0,0,1,0,0,0
14,160000.0,145000,90000,1,0,1,0,1.0,1,0,0,0,0
4,473912.54207436397,250000,1100,1,0,1,0,3.0,0,0,0,0,1
13,387136.36363636365,256000,70000,1,0,1,0,2.0,0,1,0,0,0
19,63400.0,70000,120000,1,0,1,0,0.0,0,1,0,0,0
8,274705.8823529412,240000,70000,1,0,1,0,1.0,0,0,0,0,1
14,473912.54207436397,97000,128000,1,0,1,0,0.0,0,0,0,0,1
12,163125.0,130000,120000,1,0,1,0,0.0,0,1,0,0,0
15,158333.33333333334,199000,52536,1,0,1,0,0.0,0,0,0,0,1
18,250000.0,125000,70000,0,0,1,0,0.0,0,0,0,0,1
9,385000.0,420000,60000,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,525000,110000,1,0,1,0,0.0,0,1,0,0,0
16,187473.68421052632,125000,85000,1,0,1,0,0.0,0,0,0,0,1
14,473912.54207436397,325000,135000,1,0,1,0,0.0,0,1,0,0,0
12,330000.0,330000,86000,1,0,1,0,3.0,0,1,0,0,0
14,282500.0,110000,50000,1,0,1,0,0.0,0,0,0,0,1
5,473912.54207436397,450000,1950,1,0,1,0,0.0,0,0,0,0,1
19,171000.0,85000,118400,1,0,1,0,0.0,0,0,0,0,1
17,195000.0,229999,70000,1,0,1,0,1.0,0,0,0,0,1
12,231874.875,250000,60000,1,0,1,0,1.0,0,0,0,0,1
9,557272.7272727273,650000,68000,1,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,650000,6480,1,0,0,1,0.0,0,0,0,0,1
7,759666.6666666666,750000,32077,1,0,0,1,0.0,0,1,0,0,0
6,473912.54207436397,850000,19107,1,0,0,1,0.0,0,0,0,0,1
7,257500.0,315000,18469,1,0,0,1,0.0,0,0,0,0,1
9,473912.54207436397,415000,28217,1,0,0,1,0.0,0,0,0,0,1
8,751000.0,640000,72787,1,0,0,1,0.0,0,1,0,0,0
7,925000.0,780000,31063,1,0,0,1,0.0,0,0,0,0,1
7,2200000.0,2595000,79641,0,0,0,1,0.0,0,1,0,0,0
9,935666.5,850000,58692,1,0,0,1,0.0,0,1,0,0,0
9,927333.1666666666,900000,54784,1,0,0,1,0.0,0,1,0,0,0
8,473912.54207436397,1150000,64156,1,0,0,1,0.0,0,0,0,0,1
17,85000.0,75000,54000,1,0,1,0,0.0,0,0,0,0,1
12,473912.54207436397,215000,97000,1,0,1,0,0.0,0,1,0,0,0
15,473912.54207436397,130000,120000,0,0,1,0,1.0,0,0,0,0,1
5,475000.0,400000,16000,0,0,1,0,0.0,0,0,0,0,1
5,473912.54207436397,550000,60000,0,0,1,0,0.0,0,0,0,0,1
8,178599.8,245000,52000,1,1,0,0,0.0,0,0,0,0,1
14,451777.74074074073,320000,110000,1,0,1,0,3.0,0,1,0,0,0
8,473912.54207436397,730000,60000,0,0,1,0,1.0,0,1,0,0,0
19,473912.54207436397,120000,100000,1,0,1,0,2.0,0,0,0,0,1
7,1075000.0,950000,35000,1,0,1,0,0.0,0,0,0,0,1
7,300599.96,350000,48000,1,0,1,0,2.0,0,0,0,0,1
19,100000.0,100000,20000,1,0,1,0,1.0,0,0,0,0,1
7,300599.96,350000,30000,1,0,1,0,0.0,0,0,0,0,1
19,151249.75,80000,40000,1,0,1,0,1.0,0,0,0,0,1
11,245000.0,370000,60000,1,0,1,0,0.0,0,0,0,0,1
12,229999.5,160000,70000,1,0,1,0,1.0,0,0,0,0,1
15,473912.54207436397,130000,120000,1,0,1,0,0.0,0,1,0,0,0
8,280000.0,250000,30000,1,0,1,0,0.0,0,0,0,0,1
12,385000.0,270000,80000,1,0,1,0,1.0,0,1,0,0,0
5,2575000.0,2600000,9500,0,0,1,0,0.0,0,1,0,0,0
11,245518.5185185185,160000,80000,1,0,1,0,0.0,0,0,0,0,1
8,251874.9375,229999,80000,1,0,1,0,0.0,0,0,0,0,1
7,795000.0,750000,29000,1,0,1,0,0.0,0,1,0,0,0
13,150000.0,195000,120000,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,270000,22000,1,0,1,0,0.0,0,0,0,0,1
12,473912.54207436397,300000,50000,1,0,1,0,0.0,0,0,0,0,1
12,199230.76923076922,200000,50000,1,0,1,0,0.0,0,1,0,0,0
17,130000.0,120000,81366,1,0,1,0,0.0,0,0,0,0,1
18,112500.0,95000,110000,1,0,1,0,0.0,0,0,0,0,1
18,502000.0,229999,300000,1,0,1,0,0.0,0,1,0,0,0
12,450000.0,300000,90000,1,0,1,0,0.0,0,1,0,0,0
8,277058.82352941175,200000,53000,1,0,1,0,1.0,0,0,0,0,1
7,239016.93617021278,250000,30000,1,0,1,0,0.0,0,0,0,0,1
12,395000.0,368000,90000,1,0,1,0,1.0,0,0,0,0,1
10,940000.0,650000,244000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,180000,60000,1,0,1,0,0.0,0,0,0,1,0
7,345000.0,525000,15000,1,0,1,0,0.0,0,0,0,0,1
19,275000.0,350000,150000,1,0,1,0,1.0,0,1,0,0,0
6,473912.54207436397,850000,30000,1,0,1,0,1.0,0,1,0,0,0
13,473912.54207436397,350000,312000,1,0,1,0,2.0,0,1,0,0,0
19,162666.66666666666,160000,67000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,500000,40000,1,0,1,0,0.0,0,1,0,0,0
16,187210.52631578947,130000,100000,1,0,1,0,0.0,0,0,0,0,1
9,350000.0,350000,100000,1,0,1,0,1.0,0,1,0,0,0
19,137285.7142857143,70000,80000,1,0,1,0,0.0,0,0,0,0,1
10,857777.6666666666,750000,145000,1,0,1,0,1.0,0,1,0,0,0
11,529166.6666666666,450000,53000,1,0,1,0,0.0,0,1,0,0,0
9,465714.28571428574,430000,73000,1,0,1,0,2.0,0,1,0,0,0
13,330000.0,260000,90000,1,0,1,0,2.0,0,1,0,0,0
11,381954.54545454547,370000,80000,1,0,1,0,2.0,0,1,0,0,0
13,473912.54207436397,229999,100000,1,0,1,0,0.0,1,0,0,0,0
13,269285.5714285714,140000,90000,1,0,1,0,2.0,0,1,0,0,0
11,863333.2222222222,700000,200000,1,0,1,0,0.0,0,1,0,0,0
4,473912.54207436397,545000,7300,1,0,1,0,0.0,0,0,0,0,1
7,227499.75,200000,30000,1,0,1,0,0.0,0,0,0,0,1
9,680000.0,500000,120000,1,0,1,0,0.0,0,1,0,0,0
16,126048.75609756098,70000,90000,1,0,1,0,1.0,0,0,0,0,1
11,615000.0,580000,25000,1,0,1,0,2.0,0,1,0,0,0
12,312499.5,160000,70000,1,0,1,0,1.0,1,0,0,0,0
14,123853.63414634146,160000,36000,1,0,1,0,0.0,0,0,0,0,1
8,980000.0,760000,49000,1,0,1,0,0.0,0,1,0,0,0
9,300000.0,300000,22000,1,0,1,0,0.0,0,0,0,0,1
5,475000.0,800000,24000,1,0,1,0,0.0,0,1,0,0,0
6,489792.41509433964,680000,20000,1,0,1,0,0.0,0,1,0,0,0
15,473912.54207436397,85000,50000,1,0,1,0,1.0,0,0,0,1,0
8,473912.54207436397,1300000,70000,1,0,1,0,0.0,0,1,0,0,0
8,600000.0,500000,60000,1,0,1,0,0.0,0,0,0,0,1
9,1270000.0,3500000,35000,0,0,1,0,0.0,0,1,0,0,0
16,132500.0,145000,60000,1,0,1,0,0.0,0,0,0,0,1
11,274833.3333333333,300000,60000,1,0,1,0,0.0,0,1,0,0,0
7,439999.3333333333,600000,60000,1,0,1,0,1.0,0,1,0,0,0
9,437500.0,400000,70000,1,0,1,0,1.0,0,0,0,0,1
17,473912.54207436397,130000,135000,1,0,1,0,1.0,0,0,0,0,1
23,49333.333333333336,45000,72539,1,0,1,0,1.0,0,0,0,0,1
7,632000.0,641000,25000,1,0,1,0,0.0,0,0,0,0,1
9,490358.4528301887,650000,50000,1,0,1,0,0.0,0,1,0,0,0
4,750000.0,784000,101,1,1,0,0,4.0,0,1,0,0,0
4,746000.0,635000,101,1,1,0,0,4.0,0,0,0,0,1
4,705000.0,1000000,101,1,1,0,0,4.0,0,1,0,0,0
9,473912.54207436397,495000,52328,1,1,0,0,0.0,0,1,0,0,0
11,177000.0,324000,30000,1,0,1,0,0.0,0,0,0,0,1
8,2465000.0,2100000,91505,0,1,0,0,0.0,0,1,0,0,0
6,240080.7659574468,200000,35000,1,0,1,0,0.0,0,0,0,0,1
9,496584.8679245283,320000,60000,1,0,1,0,0.0,0,1,0,0,0
9,300000.0,300000,20500,1,0,1,0,0.0,0,0,0,0,1
11,145400.0,180000,200000,1,0,1,0,0.0,0,1,0,0,0
16,536000.0,500000,154000,1,0,1,0,2.0,0,1,0,0,0
13,220000.0,305000,120000,1,0,1,0,1.0,0,0,0,0,1
15,97894.73684210527,125000,50000,1,0,1,0,3.0,0,0,0,0,1
9,556199.9,800000,135000,1,0,1,0,0.0,0,1,0,0,0
15,521999.8,420000,100000,1,0,1,0,0.0,0,1,0,0,0
7,896249.75,875000,40000,1,0,1,0,0.0,0,1,0,0,0
10,578199.9,580000,70000,1,0,1,0,0.0,0,1,0,0,0
13,277500.0,350000,133000,1,0,1,0,1.0,0,1,0,0,0
20,125000.0,120000,110000,1,0,1,0,1.0,0,0,0,0,1
11,192666.66666666666,150000,180000,1,0,1,0,2.0,0,1,0,0,0
11,479285.4285714286,650000,120000,1,0,1,0,0.0,0,1,0,0,0
14,190124.875,225000,80000,1,0,1,0,1.0,0,0,0,0,1
10,450000.0,400000,15000,0,0,1,0,0.0,0,0,0,0,1
19,87500.0,250000,70000,1,0,1,0,0.0,0,0,0,0,1
16,211666.66666666666,120000,41723,1,0,1,0,1.0,0,0,0,0,1
14,308333.3333333333,250000,70000,1,0,1,0,0.0,0,0,0,0,1
12,214856.85714285713,175000,20000,1,0,1,0,1.0,0,0,0,0,1
6,473912.54207436397,590000,26350,1,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,225000,68745,1,1,0,0,0.0,0,1,0,0,0
8,741666.6666666666,900000,47000,1,0,1,0,0.0,0,1,0,0,0
7,281000.0,375000,27289,0,1,0,0,0.0,0,0,0,0,1
8,239592.59259259258,320000,24662,1,1,0,0,0.0,0,0,0,0,1
11,492716.9433962264,525000,37000,1,1,0,0,0.0,0,1,0,0,0
10,473912.54207436397,650000,28245,1,1,0,0,0.0,0,1,0,0,0
7,509999.0,575000,27005,1,1,0,0,0.0,0,1,0,0,0
10,218749.875,355000,39227,1,1,0,0,0.0,0,0,0,0,1
8,473912.54207436397,470000,31367,1,1,0,0,0.0,0,1,0,0,0
16,126500.0,221000,35008,1,1,0,0,0.0,0,0,0,0,1
15,183789.47368421053,195000,27005,1,1,0,0,0.0,0,0,0,0,1
20,90000.0,90000,100005,1,1,0,0,1.0,0,0,0,0,1
11,320000.0,580000,45264,1,1,0,0,0.0,0,1,0,0,0
10,317500.0,325000,39093,1,1,0,0,0.0,0,0,0,0,1
11,473912.54207436397,495000,45241,1,1,0,0,0.0,0,0,0,0,1
10,254999.0,290000,12000,1,1,0,0,0.0,0,0,0,0,1
6,473912.54207436397,375000,2769,1,1,0,0,0.0,0,0,0,0,1
13,182500.0,211000,43128,1,1,0,0,0.0,0,1,0,0,0
20,72000.0,70000,50000,1,0,1,0,1.0,0,0,0,0,1
14,268333.0,225000,60000,1,0,1,0,1.0,0,0,0,0,1
10,511500.0,420000,70000,1,0,1,0,2.0,0,1,0,0,0
9,250000.0,280000,22255,1,0,1,0,0.0,0,0,0,0,1
11,508000.0,400000,59213,1,0,1,0,0.0,0,0,0,0,1
9,745833.3333333334,850000,55000,1,0,1,0,0.0,0,1,0,0,0
13,313333.3333333333,550000,80000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,1000000,40000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,350000,170000,1,0,1,0,0.0,0,1,0,0,0
13,275908.9090909091,350000,170000,1,0,1,0,1.0,0,1,0,0,0
17,224999.5,170000,70000,1,0,1,0,2.0,0,0,0,0,1
4,430000.0,828999,1010,1,1,0,0,4.0,0,0,0,0,1
4,850000.0,1119000,1010,1,1,0,0,4.0,0,0,0,0,1
4,635000.0,746000,1111,1,1,0,0,4.0,0,0,0,0,1
4,473912.54207436397,1030000,1010,1,1,0,0,4.0,0,0,0,0,1
4,473912.54207436397,1334000,1010,1,1,0,0,4.0,0,1,0,0,0
4,473912.54207436397,811999,1010,1,1,0,0,4.0,0,0,0,0,1
4,473912.54207436397,1331000,1010,1,1,0,0,4.0,0,1,0,0,0
4,473912.54207436397,852000,1010,1,1,0,0,4.0,0,0,0,0,1
18,100000.0,45000,120000,1,0,1,0,1.0,0,1,0,0,0
11,482666.6666666667,430000,70000,1,0,1,0,2.0,0,1,0,0,0
9,473912.54207436397,830000,70000,1,0,1,0,0.0,0,1,0,0,0
15,300000.0,409999,110000,1,0,1,0,1.0,0,1,0,0,0
12,390136.36363636365,190000,80000,1,0,1,0,2.0,0,1,0,0,0
17,473912.54207436397,200000,80000,1,0,1,0,1.0,0,0,0,0,1
18,145000.0,120000,110000,1,0,1,0,1.0,0,0,0,0,1
5,505000.0,850000,50000,1,0,1,0,0.0,0,1,0,0,0
13,473912.54207436397,95000,115000,1,0,1,0,3.0,0,1,0,0,0
11,269625.0,213000,80000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,660000,25000,1,0,1,0,0.0,0,1,0,0,0
7,322000.0,415000,48965,1,1,0,0,0.0,0,0,0,0,1
5,473912.54207436397,1100000,5166,1,1,0,0,4.0,0,0,0,0,1
12,705625.0,650000,76290,1,1,0,0,0.0,0,1,0,0,0
8,1350000.0,969999,70000,0,0,1,0,1.0,0,1,0,0,0
8,1387500.0,1250000,35000,1,0,1,0,0.0,0,1,0,0,0
7,700000.0,715000,25000,0,0,1,0,0.0,0,1,0,0,0
8,373090.9090909091,565000,47000,1,1,0,0,0.0,0,1,0,0,0
11,580000.0,615000,45766,1,0,1,0,1.0,0,1,0,0,0
17,473912.54207436397,199000,78771,1,1,0,0,1.0,0,1,0,0,0
14,217727.18181818182,325000,79357,1,1,0,0,0.0,0,1,0,0,0
12,230714.2857142857,409999,28000,1,0,1,0,0.0,0,1,0,0,0
12,465000.0,500000,72000,0,1,0,0,1.0,0,1,0,0,0
13,185000.0,225000,76736,1,1,0,0,1.0,0,1,0,0,0
17,115000.0,135000,70000,1,0,1,0,1.0,0,0,0,0,1
12,473912.54207436397,750000,80000,0,0,1,0,1.0,0,1,0,0,0
15,98333.33333333333,155000,60000,1,0,1,0,1.0,0,0,0,1,0
12,368799.8,335000,77000,1,1,0,0,2.0,0,1,0,0,0
19,473912.54207436397,114999,92645,1,1,0,0,3.0,0,1,0,0,0
17,473912.54207436397,699000,101849,1,1,0,0,1.0,0,1,0,0,0
20,277500.0,110000,120000,1,0,1,0,3.0,0,1,0,0,0
12,525000.0,300000,80000,1,0,1,0,0.0,0,0,0,0,1
10,600000.0,700000,70000,1,0,1,0,1.0,0,1,0,0,0
7,473912.54207436397,700000,120000,1,0,1,0,0.0,0,1,0,0,0
11,239868.0,210000,42000,1,0,1,0,2.0,0,0,0,0,1
12,566899.9,600000,120000,1,0,1,0,2.0,0,1,0,0,0
12,238333.33333333334,180000,155836,1,0,1,0,1.0,0,1,0,0,0
